Recurso,Peca,Qtde,Etapa,LEAD TIME,Código,Célula,flag peça,Etapa2,Etapa3,Etapa4,Etapa5,Etapa6
CBHM4500 SC RD P750(I) M17,CORRENTE 13 ELOS,2,Montagem,30,031258,ESTAMPARIA,1,,,,,
CBHM4500 SS RD M17,Eixo Completo SS RD (4500) CBHM,1,Montagem,30,425916,EIXO COMPLETO,1,Pintura,,,CINZA,
CBHM4500 SS RD M17,Chassi 5000 SS,1,Montagem,30,030347,CHASSI,1,,,,,
CBHM4500 SS RD M17,Chassi 5000 SS - COMPLETO,1,,,030588,CHASSI,1,Pintura,Solda,,CINZA,
CBHM4500 SS RD M17,EIXO 4500 SS RD,1,Montagem,30,025622,EIXO SIMPLES,1,,,,,
CBHM4500 SS RD M17,Macaco Compl. CBHM 5000/FA,1,Montagem,30,030383,FUEIRO,1,Pintura,,,CINZA,
CBHM4500 SS RD M17,"Fueiro Tras LD 0,90 - CBHM 4500",1,Montagem,30,031258,FUEIRO,1,Pintura,,,,
CBHM4500 SS RD M17,"Fueiro Tras LE 0,90 - CBHM 4500",1,Montagem,30,031257,FUEIRO,1,Pintura,,,,
CBHM4500 SS RD M17,"Fueiro Diant LD 0,90 - CBHM",1,Montagem,30,031255,FUEIRO,1,Pintura,,,,
CBHM4500 SS RD M17,"Fueiro Diant LE 0,90 - CBHM",1,Montagem,30,031254,FUEIRO,1,Pintura,,,,
CBHM4500 SS RD M17,Cabeçao S/F,1,Montagem,30,031511,IÇAMENTO,1,,,,,
CBHM4500 SS RD M17,Grade Dianteira SUP (4500) CBHM,1,Montagem,30,425930,LATERAL,1,Pintura,,,COLORIDO,
CBHM4500 SS RD M17,Grade Dianteira INF (4500) CBHM,1,Montagem,30,425928,LATERAL,1,Pintura,,,COLORIDO,
CBHM4500 SS RD M17,Lat. SUP (5000/4500) CBHM,2,Montagem,30,493181,LATERAL,1,Pintura,,,COLORIDO,
CBHM4500 SS RD M17,Lat. INF (5000/4500) CBHM,2,Montagem,30,493193,LATERAL,1,Pintura,,,COLORIDO,
CBHM4500 SS RD M17,Tampa Traseira C/ ABA e GANCHO 90cm 4500 CBHM,1,Montagem,30,025046,LATERAL,1,Pintura,,,COLORIDO,
CBHM4500 SS RD M17,Plataforma 4500,1,Montagem,30,030615,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
CBHM4500 SS RD M17,CUBO 5000 SS,2,Montagem,30,222402,CUBO DE RODA,1,,,,,
CBHM4500 SS RD M17,PINO DE ENGATE ,1,Montagem,30,033331,FUEIRO,1,,,,,
CBHM4500 SS RD M17,CILINDRO 5000,1,Montagem,30,034550,CILINDRO,1,Pintura,,,CINZA,
CBHM4500 SS RD M17,Trava CBH/CBHM,2,Montagem,30,023590,PLAT. TANQUE. CAÇAM.,1,,,,,
CBHM4500 SS RD M17,TUBO HIDRÁULICO 5000,2,Montagem,30,030671,CONJ INTERMED,1,Pintura,,,CINZA,
CBHM4500 SS RD M17,ENGATE COMPL. CBHM,1,Montagem,30,032356,CONJ INTERMED,1,,,,,
CBHM4500 SS RD M17,VARÃO MÉDIO (5000),2,Montagem,30,023620,CONJ INTERMED,1,Pintura,,,CINZA,
CBHM4500 SS RD M17,REGULADOR DO VARÃO,2,Montagem,30,023528,CONJ INTERMED,1,Pintura,,,CINZA,
CBHM4500 SS RD M17,CAMISA CILINDRO 5000,1,Montagem,30,034547,CILINDRO 2,1,,,,,
CBHM4500 SS RD M17,HASTE CILINDRO 5000/7t,1,Montagem,30,034899,CILINDRO 2,1,,,,,
CBHM4500 SS RD M17,CILINDRO 5000,1,Montagem,30,034550,QUALIDADE,1,,,,,
CBHM4500 SS RD M17,TUBO HIDRÁULICO 5000,2,Montagem,30,030671,QUALIDADE,1,,,,,
CBHM4500 SS RD M17,CORRENTE 8 ELOS,1,Montagem,30,030789,ESTAMPARIA,1,,,,,
CBHM4500 SS RD M17,CORRENTE 13 ELOS,2,Montagem,30,031258,ESTAMPARIA,1,,,,,
CBHM4500 SS RD MM M17,Eixo Completo SS RD (4500) CBHM,1,Montagem,30,425916,EIXO COMPLETO,1,Pintura,,,CINZA,
CBHM4500 SS RD MM M17,Chassi 5000 SS,1,Montagem,30,030347,CHASSI,1,,,,,
CBHM4500 SS RD MM M17,Chassi 5000 SS - COMPLETO,1,,,030588,CHASSI,1,Pintura,Solda,,CINZA,
CBHM4500 SS RD MM M17,EIXO 4500 SS RD,1,Montagem,30,025622,EIXO SIMPLES,1,,,,,
CBHM4500 SS RD MM M17,Macaco Compl. CBHM 5000/FA,1,Montagem,30,030383,FUEIRO,1,Pintura,,,CINZA,
CBHM4500 SS RD MM M17,"Fueiro Tras LD 0,90 - CBHM 4500",1,Montagem,30,031258,FUEIRO,1,Pintura,,,,
CBHM4500 SS RD MM M17,"Fueiro Tras LE 0,90 - CBHM 4500",1,Montagem,30,031257,FUEIRO,1,Pintura,,,,
CBHM4500 SS RD MM M17,"Fueiro Diant LD 0,90 - CBHM",1,Montagem,30,031255,FUEIRO,1,Pintura,,,,
CBHM4500 SS RD MM M17,"Fueiro Diant LE 0,90 - CBHM",1,Montagem,30,031254,FUEIRO,1,Pintura,,,,
CBHM4500 SS RD MM M17,Cabeçao S/F,1,Montagem,30,031511,IÇAMENTO,1,,,,,
CBHM4500 SS RD MM M17,Grade Dianteira SUP (4500) CBHM,1,Montagem,30,425930,LATERAL,1,Pintura,,,COLORIDO,
CBHM4500 SS RD MM M17,Grade Dianteira INF (4500) CBHM,1,Montagem,30,425928,LATERAL,1,Pintura,,,COLORIDO,
CBHM4500 SS RD MM M17,Lat. SUP (5000/4500) CBHM,2,Montagem,30,493181,LATERAL,1,Pintura,,,COLORIDO,
CBHM4500 SS RD MM M17,Lat. INF (5000/4500) CBHM,2,Montagem,30,493193,LATERAL,1,Pintura,,,COLORIDO,
CBHM4500 SS RD MM M17,Tampa Traseira C/ ABA e GANCHO 90cm 4500 CBHM,1,Montagem,30,025046,LATERAL,1,Pintura,,,COLORIDO,
CBHM4500 SS RD MM M17,Plataforma 4500,1,Montagem,30,030615,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
CBHM4500 SS RD MM M17,CUBO 5000 SS,2,Montagem,30,222402,CUBO DE RODA,1,,,,,
CBHM4500 SS RD MM M17,PINO DE ENGATE ,1,Montagem,30,033331,FUEIRO,1,,,,,
CBHM4500 SS RD MM M17,CILINDRO 5000,1,Montagem,30,034550,CILINDRO,1,Pintura,,,CINZA,
CBHM4500 SS RD MM M17,Trava CBH/CBHM,2,Montagem,30,023590,PLAT. TANQUE. CAÇAM.,1,,,,,
CBHM4500 SS RD MM M17,TUBO HIDRÁULICO 5000,2,Montagem,30,030671,CONJ INTERMED,1,Pintura,,,CINZA,
CBHM4500 SS RD MM M17,ENGATE COMPL. CBHM,1,Montagem,30,032356,CONJ INTERMED,1,,,,,
CBHM4500 SS RD MM M17,VARÃO MÉDIO (5000),2,Montagem,30,023620,CONJ INTERMED,1,Pintura,,,CINZA,
CBHM4500 SS RD MM M17,REGULADOR DO VARÃO,2,Montagem,30,023528,CONJ INTERMED,1,Pintura,,,CINZA,
CBHM4500 SS RD MM M17,CAMISA CILINDRO 5000,1,Montagem,30,034547,CILINDRO 2,1,,,,,
CBHM4500 SS RD MM M17,HASTE CILINDRO 5000/7t,1,Montagem,30,034899,CILINDRO 2,1,,,,,
CBHM4500 SS RD MM M17,CILINDRO 5000,1,Montagem,30,034550,QUALIDADE,1,,,,,
CBHM4500 SS RD MM M17,TUBO HIDRÁULICO 5000,2,Montagem,30,030671,QUALIDADE,1,,,,,
CBHM4500 SS RD MM M17,CORRENTE 8 ELOS,1,Montagem,30,030789,ESTAMPARIA,1,,,,,
CBHM4500 SS RD MM M17,CORRENTE 13 ELOS,2,Montagem,30,031258,ESTAMPARIA,1,,,,,
CBHM4500 SS RD MM P750(I) M17,Eixo Completo SS RD (4500) CBHM,1,Montagem,30,425916,EIXO COMPLETO,1,Pintura,,,CINZA,
CBHM4500 SS RD MM P750(I) M17,Chassi 5000 SS,1,Montagem,30,030347,CHASSI,1,,,,,
CBHM4500 SS RD MM P750(I) M17,Chassi 5000 SS - COMPLETO,1,,,030588,CHASSI,1,Pintura,Solda,,CINZA,
CBHM4500 SS RD MM P750(I) M17,EIXO 4500 SS RD,1,Montagem,30,025622,EIXO SIMPLES,1,,,,,
CBHM4500 SS RD MM P750(I) M17,Macaco Compl. CBHM 5000/FA,1,Montagem,30,030383,FUEIRO,1,Pintura,,,CINZA,
CBHM4500 SS RD MM P750(I) M17,"Fueiro Tras LD 0,90 - CBHM 4500",1,Montagem,30,031258,FUEIRO,1,Pintura,,,,
CBHM4500 SS RD MM P750(I) M17,"Fueiro Tras LE 0,90 - CBHM 4500",1,Montagem,30,031257,FUEIRO,1,Pintura,,,,
CBHM4500 SS RD MM P750(I) M17,"Fueiro Diant LD 0,90 - CBHM",1,Montagem,30,031255,FUEIRO,1,Pintura,,,,
CBHM4500 SS RD MM P750(I) M17,"Fueiro Diant LE 0,90 - CBHM",1,Montagem,30,031254,FUEIRO,1,Pintura,,,,
CBHM4500 SS RD MM P750(I) M17,Cabeçao S/F,1,Montagem,30,031511,IÇAMENTO,1,,,,,
CBHM4500 SS RD MM P750(I) M17,Grade Dianteira SUP (4500) CBHM,1,Montagem,30,425930,LATERAL,1,Pintura,,,COLORIDO,
CBHM4500 SS RD MM P750(I) M17,Grade Dianteira INF (4500) CBHM,1,Montagem,30,425928,LATERAL,1,Pintura,,,COLORIDO,
CBHM4500 SS RD MM P750(I) M17,Lat. SUP (5000/4500) CBHM,2,Montagem,30,493181,LATERAL,1,Pintura,,,COLORIDO,
CBHM4500 SS RD MM P750(I) M17,Lat. INF (5000/4500) CBHM,2,Montagem,30,493193,LATERAL,1,Pintura,,,COLORIDO,
CBHM4500 SS RD MM P750(I) M17,Tampa Traseira C/ ABA e GANCHO 90cm 4500 CBHM,1,Montagem,30,025046,LATERAL,1,Pintura,,,COLORIDO,
CBHM4500 SS RD MM P750(I) M17,Plataforma 4500,1,Montagem,30,030615,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
CBHM4500 SS RD MM P750(I) M17,CUBO 5000 SS,2,Montagem,30,222402,CUBO DE RODA,1,,,,,
CBHM4500 SS RD MM P750(I) M17,PINO DE ENGATE ,1,Montagem,30,033331,FUEIRO,1,,,,,
CBHM4500 SS RD MM P750(I) M17,CILINDRO 5000,1,Montagem,30,034550,CILINDRO,1,Pintura,,,CINZA,
CBHM4500 SS RD MM P750(I) M17,Trava CBH/CBHM,2,Montagem,30,023590,PLAT. TANQUE. CAÇAM.,1,,,,,
CBHM4500 SS RD MM P750(I) M17,TUBO HIDRÁULICO 5000,2,Montagem,30,030671,CONJ INTERMED,1,Pintura,,,CINZA,
CBHM4500 SS RD MM P750(I) M17,ENGATE COMPL. CBHM,1,Montagem,30,032356,CONJ INTERMED,1,,,,,
CBHM4500 SS RD MM P750(I) M17,VARÃO MÉDIO (5000),2,Montagem,30,023620,CONJ INTERMED,1,Pintura,,,CINZA,
CBHM4500 SS RD MM P750(I) M17,REGULADOR DO VARÃO,2,Montagem,30,023528,CONJ INTERMED,1,Pintura,,,CINZA,
CBHM4500 SS RD MM P750(I) M17,CAMISA CILINDRO 5000,1,Montagem,30,034547,CILINDRO 2,1,,,,,
CBHM4500 SS RD MM P750(I) M17,HASTE CILINDRO 5000/7t,1,Montagem,30,034899,CILINDRO 2,1,,,,,
CBHM4500 SS RD MM P750(I) M17,CILINDRO 5000,1,Montagem,30,034550,QUALIDADE,1,,,,,
CBHM4500 SS RD MM P750(I) M17,TUBO HIDRÁULICO 5000,2,Montagem,30,030671,QUALIDADE,1,,,,,
CBHM4500 SS RD MM P750(I) M17,CORRENTE 8 ELOS,1,Montagem,30,030789,ESTAMPARIA,1,,,,,
CBHM4500 SS RD MM P750(I) M17,CORRENTE 13 ELOS,2,Montagem,30,031258,ESTAMPARIA,1,,,,,
CBHM4500 SS RD P750(I) M17,Eixo Completo SS RD (4500) CBHM,1,Montagem,30,425916,EIXO COMPLETO,1,Pintura,,,CINZA,
CBHM4500 SS RD P750(I) M17,Chassi 5000 SS,1,Montagem,30,030347,CHASSI,1,,,,,
CBHM4500 SS RD P750(I) M17,Chassi 5000 SS - COMPLETO,1,,,030588,CHASSI,1,Pintura,Solda,,CINZA,
CBHM4500 SS RD P750(I) M17,EIXO 4500 SS RD,1,Montagem,30,025622,EIXO SIMPLES,1,,,,,
CBHM4500 SS RD P750(I) M17,Macaco Compl. CBHM 5000/FA,1,Montagem,30,030383,FUEIRO,1,Pintura,,,CINZA,
CBHM4500 SS RD P750(I) M17,"Fueiro Tras LD 0,90 - CBHM 4500",1,Montagem,30,031258,FUEIRO,1,Pintura,,,,
CBHM4500 SS RD P750(I) M17,"Fueiro Tras LE 0,90 - CBHM 4500",1,Montagem,30,031257,FUEIRO,1,Pintura,,,,
CBHM4500 SS RD P750(I) M17,"Fueiro Diant LD 0,90 - CBHM",1,Montagem,30,031255,FUEIRO,1,Pintura,,,,
CBHM4500 SS RD P750(I) M17,"Fueiro Diant LE 0,90 - CBHM",1,Montagem,30,031254,FUEIRO,1,Pintura,,,,
CBHM4500 SS RD P750(I) M17,Cabeçao S/F,1,Montagem,30,031511,IÇAMENTO,1,,,,,
CBHM4500 SS RD P750(I) M17,Grade Dianteira SUP (4500) CBHM,1,Montagem,30,425930,LATERAL,1,Pintura,,,COLORIDO,
CBHM4500 SS RD P750(I) M17,Grade Dianteira INF (4500) CBHM,1,Montagem,30,425928,LATERAL,1,Pintura,,,COLORIDO,
CBHM4500 SS RD P750(I) M17,Lat. SUP (5000/4500) CBHM,2,Montagem,30,493181,LATERAL,1,Pintura,,,COLORIDO,
CBHM4500 SS RD P750(I) M17,Lat. INF (5000/4500) CBHM,2,Montagem,30,493193,LATERAL,1,Pintura,,,COLORIDO,
CBHM4500 SS RD P750(I) M17,Tampa Traseira C/ ABA e GANCHO 90cm 4500 CBHM,1,Montagem,30,025046,LATERAL,1,Pintura,,,COLORIDO,
CBHM4500 SS RD P750(I) M17,Plataforma 4500,1,Montagem,30,030615,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
CBHM4500 SS RD P750(I) M17,CUBO 5000 SS,2,Montagem,30,222402,CUBO DE RODA,1,,,,,
CBHM4500 SS RD P750(I) M17,PINO DE ENGATE ,1,Montagem,30,033331,FUEIRO,1,,,,,
CBHM4500 SS RD P750(I) M17,CILINDRO 5000,1,Montagem,30,034550,CILINDRO,1,Pintura,,,CINZA,
CBHM4500 SS RD P750(I) M17,Trava CBH/CBHM,2,Montagem,30,023590,PLAT. TANQUE. CAÇAM.,1,,,,,
CBHM4500 SS RD P750(I) M17,TUBO HIDRÁULICO 5000,2,Montagem,30,030671,CONJ INTERMED,1,Pintura,,,CINZA,
CBHM4500 SS RD P750(I) M17,ENGATE COMPL. CBHM,1,Montagem,30,032356,CONJ INTERMED,1,,,,,
CBHM4500 SS RD P750(I) M17,VARÃO MÉDIO (5000),2,Montagem,30,023620,CONJ INTERMED,1,Pintura,,,CINZA,
CBHM4500 SS RD P750(I) M17,REGULADOR DO VARÃO,2,Montagem,30,023528,CONJ INTERMED,1,Pintura,,,CINZA,
CBHM4500 SS RD P750(I) M17,CAMISA CILINDRO 5000,1,Montagem,30,034547,CILINDRO 2,1,,,,,
CBHM4500 SS RD P750(I) M17,HASTE CILINDRO 5000/7t,1,Montagem,30,034899,CILINDRO 2,1,,,,,
CBHM4500 SS RD P750(I) M17,CILINDRO 5000,1,Montagem,30,034550,QUALIDADE,1,,,,,
CBHM4500 SS RD P750(I) M17,TUBO HIDRÁULICO 5000,2,Montagem,30,030671,QUALIDADE,1,,,,,
CBHM4500 SS RD P750(I) M17,CORRENTE 8 ELOS,1,Montagem,30,030789,ESTAMPARIA,1,,,,,
CBHM4500 SS RD P750(I) M17,CORRENTE 13 ELOS,2,Montagem,30,031258,ESTAMPARIA,1,,,,,
CBHM4500 SS RD P750(R) M17,Eixo Completo SS RD (4500) CBHM,1,Montagem,30,425916,EIXO COMPLETO,1,Pintura,,,CINZA,
CBHM4500 SS RD P750(R) M17,Chassi 5000 SS,1,Montagem,30,030347,CHASSI,1,,,,,
CBHM4500 SS RD P750(R) M17,Chassi 5000 SS - COMPLETO,1,,,030588,CHASSI,1,Pintura,Solda,,CINZA,
CBHM4500 SS RD P750(R) M17,EIXO 4500 SS RD,1,Montagem,30,025622,EIXO SIMPLES,1,,,,,
CBHM4500 SS RD P750(R) M17,Macaco Compl. CBHM 5000/FA,1,Montagem,30,030383,FUEIRO,1,Pintura,,,CINZA,
CBHM4500 SS RD P750(R) M17,"Fueiro Tras LD 0,90 - CBHM 4500",1,Montagem,30,031258,FUEIRO,1,Pintura,,,,
CBHM4500 SS RD P750(R) M17,"Fueiro Tras LE 0,90 - CBHM 4500",1,Montagem,30,031257,FUEIRO,1,Pintura,,,,
CBHM4500 SS RD P750(R) M17,"Fueiro Diant LD 0,90 - CBHM",1,Montagem,30,031255,FUEIRO,1,Pintura,,,,
CBHM4500 SS RD P750(R) M17,"Fueiro Diant LE 0,90 - CBHM",1,Montagem,30,031254,FUEIRO,1,Pintura,,,,
CBHM4500 SS RD P750(R) M17,Cabeçao S/F,1,Montagem,30,031511,IÇAMENTO,1,,,,,
CBHM4500 SS RD P750(R) M17,Grade Dianteira SUP (4500) CBHM,1,Montagem,30,425930,LATERAL,1,Pintura,,,COLORIDO,
CBHM4500 SS RD P750(R) M17,Grade Dianteira INF (4500) CBHM,1,Montagem,30,425928,LATERAL,1,Pintura,,,COLORIDO,
CBHM4500 SS RD P750(R) M17,Lat. SUP (5000/4500) CBHM,2,Montagem,30,493181,LATERAL,1,Pintura,,,COLORIDO,
CBHM4500 SS RD P750(R) M17,Lat. INF (5000/4500) CBHM,2,Montagem,30,493193,LATERAL,1,Pintura,,,COLORIDO,
CBHM4500 SS RD P750(R) M17,Tampa Traseira C/ ABA e GANCHO 90cm 4500 CBHM,1,Montagem,30,025046,LATERAL,1,Pintura,,,COLORIDO,
CBHM4500 SS RD P750(R) M17,Plataforma 4500,1,Montagem,30,030615,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
CBHM4500 SS RD P750(R) M17,CUBO 5000 SS,2,Montagem,30,222402,CUBO DE RODA,1,,,,,
CBHM4500 SS RD P750(R) M17,PINO DE ENGATE ,1,Montagem,30,033331,FUEIRO,1,,,,,
CBHM4500 SS RD P750(R) M17,CILINDRO 5000,1,Montagem,30,034550,CILINDRO,1,Pintura,,,CINZA,
CBHM4500 SS RD P750(R) M17,Trava CBH/CBHM,2,Montagem,30,023590,PLAT. TANQUE. CAÇAM.,1,,,,,
CBHM4500 SS RD P750(R) M17,TUBO HIDRÁULICO 5000,2,Montagem,30,030671,CONJ INTERMED,1,Pintura,,,CINZA,
CBHM4500 SS RD P750(R) M17,ENGATE COMPL. CBHM,1,Montagem,30,032356,CONJ INTERMED,1,,,,,
CBHM4500 SS RD P750(R) M17,VARÃO MÉDIO (5000),2,Montagem,30,023620,CONJ INTERMED,1,Pintura,,,CINZA,
CBHM4500 SS RD P750(R) M17,REGULADOR DO VARÃO,2,Montagem,30,023528,CONJ INTERMED,1,Pintura,,,CINZA,
CBHM4500 SS RD P750(R) M17,CAMISA CILINDRO 5000,1,Montagem,30,034547,CILINDRO 2,1,,,,,
CBHM4500 SS RD P750(R) M17,HASTE CILINDRO 5000/7t,1,Montagem,30,034899,CILINDRO 2,1,,,,,
CBHM4500 SS RD P750(R) M17,CILINDRO 5000,1,Montagem,30,034550,QUALIDADE,1,,,,,
CBHM4500 SS RD P750(R) M17,TUBO HIDRÁULICO 5000,2,Montagem,30,030671,QUALIDADE,1,,,,,
CBHM4500 SS RD P750(R) M17,CORRENTE 8 ELOS,1,Montagem,30,030789,ESTAMPARIA,1,,,,,
CBHM4500 SS RD P750(R) M17,CORRENTE 13 ELOS,2,Montagem,30,031258,ESTAMPARIA,1,,,,,
CBHM4500 SS RS M17,Eixo 4500 SS RS,1,Montagem,30,460588,EIXO COMPLETO,1,Pintura,,,CINZA,
CBHM4500 SS RS M17,Chassi 5000 SS,1,Montagem,30,030347,CHASSI,1,,,,,
CBHM4500 SS RS M17,Chassi 5000 SS - COMPLETO,1,,,030588,CHASSI,1,Pintura,Solda,,CINZA,
CBHM4500 SS RS M17,Eixo 4500 SS RS,1,Montagem,30,025625,EIXO SIMPLES,1,,,,,
CBHM4500 SS RS M17,Macaco Compl. CBHM 5000/FA,1,Montagem,30,030383,FUEIRO,1,Pintura,,,CINZA,
CBHM4500 SS RS M17,"Fueiro Tras LD 0,90 - CBHM 4500",1,Montagem,30,031258,FUEIRO,1,Pintura,,,,
CBHM4500 SS RS M17,"Fueiro Tras LE 0,90 - CBHM 4500",1,Montagem,30,031257,FUEIRO,1,Pintura,,,,
CBHM4500 SS RS M17,"Fueiro Diant LD 0,90 - CBHM",1,Montagem,30,031255,FUEIRO,1,Pintura,,,,
CBHM4500 SS RS M17,"Fueiro Diant LE 0,90 - CBHM",1,Montagem,30,031254,FUEIRO,1,Pintura,,,,
CBHM4500 SS RS M17,Cabeçao S/F,1,Montagem,30,031511,IÇAMENTO,1,,,,,
CBHM4500 SS RS M17,Grade Dianteira SUP (4500) CBHM,1,Montagem,30,425930,LATERAL,1,Pintura,,,COLORIDO,
CBHM4500 SS RS M17,Grade Dianteira INF (4500) CBHM,1,Montagem,30,425928,LATERAL,1,Pintura,,,COLORIDO,
CBHM4500 SS RS M17,Lat. SUP (5000/4500) CBHM,2,Montagem,30,493181,LATERAL,1,Pintura,,,COLORIDO,
CBHM4500 SS RS M17,Lat. INF (5000/4500) CBHM,2,Montagem,30,493193,LATERAL,1,Pintura,,,COLORIDO,
CBHM4500 SS RS M17,Tampa Traseira C/ ABA e GANCHO 90cm 4500 CBHM,1,Montagem,30,025046,LATERAL,1,Pintura,,,COLORIDO,
CBHM4500 SS RS M17,Plataforma 4500,1,Montagem,30,030615,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
CBHM4500 SS RS M17,CUBO 5000 SS,2,Montagem,30,222402,CUBO DE RODA,1,,,,,
CBHM4500 SS RS M17,PINO DE ENGATE ,1,Montagem,30,033331,FUEIRO,1,,,,,
CBHM4500 SS RS M17,CILINDRO 5000,1,Montagem,30,034550,CILINDRO,1,Pintura,,,CINZA,
CBHM4500 SS RS M17,Trava CBH/CBHM,2,Montagem,30,023590,PLAT. TANQUE. CAÇAM.,1,,,,,
CBHM4500 SS RS M17,TUBO HIDRÁULICO 5000,2,Montagem,30,030671,CONJ INTERMED,1,Pintura,,,CINZA,
CBHM4500 SS RS M17,ENGATE COMPL. CBHM,1,Montagem,30,032356,CONJ INTERMED,1,,,,,
CBHM4500 SS RS M17,VARÃO MÉDIO (5000),2,Montagem,30,023620,CONJ INTERMED,1,Pintura,,,CINZA,
CBHM4500 SS RS M17,REGULADOR DO VARÃO,2,Montagem,30,023528,CONJ INTERMED,1,Pintura,,,CINZA,
CBHM4500 SS RS M17,CAMISA CILINDRO 5000,1,Montagem,30,034547,CILINDRO 2,1,,,,,
CBHM4500 SS RS M17,HASTE CILINDRO 5000/7t,1,Montagem,30,034899,CILINDRO 2,1,,,,,
CBHM4500 SS RS M17,CILINDRO 5000,1,Montagem,30,034550,QUALIDADE,1,,,,,
CBHM4500 SS RS M17,TUBO HIDRÁULICO 5000,2,Montagem,30,030671,QUALIDADE,1,,,,,
CBHM4500 SS RS M17,CORRENTE 8 ELOS,1,Montagem,30,030789,ESTAMPARIA,1,,,,,
CBHM4500 SS RS M17,CORRENTE 13 ELOS,2,Montagem,30,031258,ESTAMPARIA,1,,,,,
CBHM5000 CA SC RD ABA MM M17,VARAO FRENAGEM 5000 CBHM,2,,30,425035,EIXO COMPLETO,1,,,,,
CBHM5000 CA SC RD ABA MM M17,Varão Acionador de Freio - CBHM 5000,1,,30,466803,EIXO COMPLETO,1,,,,,
CBHM5000 CA SC RD ABA MM M17,Eixo Completo SC RD (5000) CBHM,1,Montagem,30,464922,EIXO COMPLETO,1,Pintura,,,CINZA,
CBHM5000 CA SC RD ABA MM M17,Chassi CBH/CBHM 4t SC,1,Montagem,30,030716,CHASSI,1,,Solda,,,
CBHM5000 CA SC RD ABA MM M17,Eixo Simples SC CBHM 5000/CBH4,1,Montagem,30,025608,EIXO SIMPLES,1,,,,,
CBHM5000 CA SC RD ABA MM M17,Macaco Compl. CBHM 5000/FA,1,Montagem,30,030383,FUEIRO,1,Pintura,,,CINZA,
CBHM5000 CA SC RD ABA MM M17,"Fueiro Diant LD 0,90 - CBHM",1,Montagem,30,031255,FUEIRO,1,Pintura,,,,
CBHM5000 CA SC RD ABA MM M17,"Fueiro Diant LE 0,90 - CBHM",1,Montagem,30,031254,FUEIRO,1,Pintura,,,,
CBHM5000 CA SC RD ABA MM M17,"Fueiro Tras Direito 1,10m - CBHM 5000 c/Corrente",1,Montagem,30,031541,FUEIRO,1,Pintura,,,,
CBHM5000 CA SC RD ABA MM M17,"Fueiro Tras Esquerdo 1,10m - CBHM 5000 c/Corrente",1,Montagem,30,031542,FUEIRO,1,Pintura,,,,
CBHM5000 CA SC RD ABA MM M17,Cabeção C/F,1,Montagem,30,031548,IÇAMENTO,1,,,,,
CBHM5000 CA SC RD ABA MM M17,Lat. SUP (5000/4500) CBHM,2,Montagem,30,493181,LATERAL,1,Pintura,,,COLORIDO,
CBHM5000 CA SC RD ABA MM M17,Lat. INF (5000/4500) CBHM,2,Montagem,30,493193,LATERAL,1,Pintura,,,COLORIDO,
CBHM5000 CA SC RD ABA MM M17,"Diant INF 0,45",1,Montagem,30,460400,LATERAL,1,Pintura,,,COLORIDO,
CBHM5000 CA SC RD ABA MM M17,"Diant SUP 0,45",1,Montagem,30,460382,LATERAL,1,Pintura,,,COLORIDO,
CBHM5000 CA SC RD ABA MM M17,"Tampa Tras C/ ABA e GANCHO Lateral Cafeeira 1,10",1,Montagem,30,031544,LATERAL,1,Pintura,,,COLORIDO,
CBHM5000 CA SC RD ABA MM M17,Plataforma 3500/5000/8000 (CBHM),1,Montagem,30,030340,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
CBHM5000 CA SC RD ABA MM M17,Chassi CBH/CBHM 4t SC,1,,30,030620,CHASSI,1,Pintura,Solda,,CINZA,
CBHM5000 CA SC RD ABA MM M17,CUBO 5000 C/ FREIO,2,Montagem,30,222402,CUBO DE RODA,1,Pintura,,,,
CBHM5000 CA SC RD ABA MM M17,CILINDRO 5000,1,Montagem,30,034550,CILINDRO,1,Pintura,,,CINZA,
CBHM5000 CA SC RD ABA MM M17,Trava CBH/CBHM,2,Montagem,30,023590,PLAT. TANQUE. CAÇAM.,1,,,,,
CBHM5000 CA SC RD ABA MM M17,TUBO HIDRÁULICO 5000,2,Montagem,30,030671,CONJ INTERMED,1,Pintura,,,CINZA,
CBHM5000 CA SC RD ABA MM M17,ENGATE C/ FREIO CBHM,1,Montagem,30,466712,CONJ INTERMED,,,,,,
CBHM5000 CA SC RD ABA MM M17,VARÃO MÉDIO (5000),2,Montagem,30,023620,CONJ INTERMED,1,Pintura,,,CINZA,
CBHM5000 CA SC RD ABA MM M17,REGULADOR DO VARÃO,2,Montagem,30,023528,CONJ INTERMED,1,Pintura,,,CINZA,
CBHM5000 CA SC RD ABA MM M17,CAMISA CILINDRO 5000,1,Montagem,30,034547,CILINDRO 2,1,,,,,
CBHM5000 CA SC RD ABA MM M17,HASTE CILINDRO 5000/7t,1,Montagem,30,034899,CILINDRO 2,1,,,,,
